Ca,Mg,H + Al,Al3+,S,Fe,Mn
0.2512027597381086,0.2614463518637572,1.1072289698504487,0.6076845544717907,0.8678261270327224,0.6985293034470259,-0.8937154992012804
1.6552039573936579,2.1069500120785127,-1.0002918046269647,-1.4273520930616477,-1.6728190927168007,-0.8442348023255468,-0.8347460014533952
-0.1317066578043139,-0.1999295631899318,1.1072289698504487,0.3533049735301109,-0.4844527802533141,-0.45854377588240364,-0.5988680104618549
2.6762957375067846,2.1069500120785127,-1.2637319014366413,-1.4273520930616477,-1.8367316875393507,-0.6513892891039752,-1.0116544946970503
0.2512027597381086,4.875205502400647,0.6681621418343209,-0.4098337692949285,-1.2220594569547887,0.3128382770038827,-1.0116544946970503
-0.25934313031845474,-0.1999295631899318,0.22909531381819315,0.6076845544717907,0.25315389644816033,-0.6513892891039752,-1.0116544946970503
-0.3869796028325956,-0.1999295631899318,0.6681621418343209,0.09892539258843114,-0.44347463154767663,-0.6513892891039752,-1.0116544946970503
2.8039322100209256,-1.1226813932973096,0.22909531381819315,0.6076845544717907,-1.263037605660426,0.3128382770038827,0.8163999354873862
-0.5146160753467365,-0.6613054782436207,0.22909531381819315,-0.6642133502366082,1.605432803734197,-0.8442348023255468,1.170216921974697
0.12356628722396777,-0.1999295631899318,-0.7368517078172879,-0.6642133502366082,0.4580446399763477,-0.265698262660832,0.6984609399916163
2.6762957375067846,-1.1226813932973096,1.1072289698504487,1.1164437163551504,-0.8532561186040514,-0.265698262660832,0.8163999354873862
-0.1559575875820006,-0.6613054782436207,0.22909531381819315,1.1164437163551504,0.8678261270327224,1.084220329890169,1.1112474242268116
2.8039322100209256,-1.1226813932973096,2.1609893570891554,1.62520287823851,0.4580446399763477,0.3128382770038827,1.524033908462007
-0.769889020375018,-1.1226813932973096,0.22909531381819315,1.1164437163551504,1.6873891011454718,0.3128382770038827,1.5830034062098919
-0.5146160753467365,0.2614463518637572,0.22909531381819315,-0.9185929311782881,1.6873891011454718,-0.265698262660832,1.4060949129662368
-0.25934313031845474,-0.6613054782436207,-0.12215814859470908,0.6076845544717907,1.277607614089097,-0.265698262660832,1.4650644107141222
0.12356628722396777,-0.6613054782436207,0.6681621418343209,0.3533049735301109,-0.3615183341364017,0.8913748166685974,1.524033908462007
-0.6422525478608773,2.1069500120785127,-1.8784254606592201,-1.4273520930616477,-1.8777098362449882,-0.07285274943926046,-1.0116544946970503
-0.3869796028325956,-0.6613054782436207,0.6681621418343209,1.1164437163551504,-0.4844527802533141,-0.07285274943926046,-1.0116544946970503
-0.25934313031845474,-0.6613054782436207,-0.12215814859470908,0.3533049735301109,-0.07467129319693942,0.8913748166685974,-1.0116544946970503
-0.3869796028325956,0.2614463518637572,-0.12215814859470908,-0.6642133502366082,0.3760883425650728,1.084220329890169,0.6394914422437312
-0.5146160753467365,-0.6613054782436207,0.22909531381819315,0.09892539258843114,-0.44347463154767663,1.084220329890169,-0.5988680104618549
-0.5146160753467365,-0.6613054782436207,0.6681621418343209,1.3708232972968302,0.21217574774252287,1.8556023827764554,-1.0116544946970503
-0.3869796028325956,-0.1999295631899318,0.6681621418343209,1.62520287823851,0.5809790860932601,1.4699113563333122,-1.0116544946970503
-0.5146160753467365,-0.6613054782436207,1.1072289698504487,1.3708232972968302,-0.1156494419025769,1.6627568695548838,-1.0116544946970503
-0.3869796028325956,-0.6613054782436207,-3.002436540380507,1.62520287823851,-0.3615183341364017,1.8556023827764554,-1.0116544946970503
-0.3869796028325956,-0.1999295631899318,1.1072289698504487,0.6076845544717907,0.4170664912707102,2.048447895998027,0.16773546026065086
-0.1559575875820006,-0.6613054782436207,0.6681621418343209,0.8620641354134705,0.048263152919973,0.8913748166685974,-1.0116544946970503
0.2512027597381086,-0.1999295631899318,-0.12215814859470908,-0.9185929311782881,-1.5498846465998883,0.6985293034470259,-1.0116544946970503
0.2614136775392401,-0.1999295631899318,0.6681621418343209,1.62520287823851,0.048263152919973,0.6985293034470259,-0.5988680104618549
0.5064757047663903,-0.6613054782436207,0.22909531381819315,0.6076845544717907,0.13021945033124793,-0.07285274943926046,-0.5988680104618549
2.2933863199643625,0.2614463518637572,-1.0002918046269647,-0.6642133502366082,0.7858698296214475,-0.6513892891039752,-0.18608152622665952
0.2512027597381086,1.1841981819711351,-0.4734116110076113,-0.9185929311782881,0.4990227886819852,-0.6513892891039752,-0.5988680104618549
3.186841627563348,0.7228222669174461,-1.2637319014366413,-1.4273520930616477,-1.0581468621322387,-1.0370803155471184,-0.18608152622665952
0.40053743257965363,1.1841981819711351,-1.0002918046269647,-1.4273520930616477,-0.4844527802533141,-1.2299258287686898,-0.5988680104618549
